CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,2,175,4,0,9,0,255,0,0,0
255,255,255,255,255,207,255,0,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,75,255,255,255,41,255,0,255,255,255
0,0,0,0,0,0,0,71,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
125,255,0,0,0,0,0,0,0,0,0,0
255,255,23,66,7,0,51,0,255,0,0,0
255,255,255,255,255,52,255,0,255,36,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,20,255,3,255,0,255,0,255,255,255
0,0,0,0,0,1,0,4,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
